minute,avg_date,avg_depth,avg_temp,avg_sal
2021-01-15T12:21:00Z,2021-01-15T12:20:55Z,0.32416666666666666,29.363333333333333,33.75101138666667
2021-01-15T12:22:00Z,2021-01-15T12:21:55Z,0.3258333333333333,29.378333333333334,33.736650865
2021-01-15T12:23:00Z,2021-01-15T12:22:55Z,0.31433333333333335,29.36,33.78789408833333
2021-01-15T12:24:00Z,2021-01-15T12:23:55Z,0.30233333333333334,29.276666666666667,33.84880430333333
2021-01-15T12:25:00Z,2021-01-15T12:24:55Z,0.316,29.22833333333333,33.905484566666665
2021-01-15T12:26:00Z,2021-01-15T12:25:55Z,0.3305,29.101666666666667,33.95503647666666
2021-01-15T12:27:00Z,2021-01-15T12:26:55Z,0.29883333333333334,29.294999999999998,33.8579374
2021-01-15T12:28:00Z,2021-01-15T12:27:55Z,0.30666666666666664,29.406666666666666,33.83463865
2021-01-15T12:29:00Z,2021-01-15T12:28:55Z,0.32516666666666666,29.413333333333334,33.85914152
2021-01-15T12:30:00Z,2021-01-15T12:29:55Z,0.307,29.453333333333333,33.851885528333334
2021-01-15T12:31:00Z,2021-01-15T12:30:55Z,0.3288333333333333,29.435000000000002,33.826267603333335
2021-01-15T12:32:00Z,2021-01-15T12:31:55Z,0.32116666666666666,29.448333333333334,33.821274869999996
2021-01-15T12:33:00Z,2021-01-15T12:32:55Z,0.33016666666666666,29.375,33.864113214999996
2021-01-15T12:34:00Z,2021-01-15T12:33:55Z,0.3285,29.439999999999998,33.816714435
2021-01-15T12:35:00Z,2021-01-15T12:34:55Z,0.31366666666666665,29.498333333333335,33.75377751166666
2021-01-15T12:36:00Z,2021-01-15T12:35:55Z,0.3345,29.53,33.745811296666666
2021-01-15T12:37:00Z,2021-01-15T12:36:55Z,0.328,29.41,33.80868128
2021-01-15T12:38:00Z,2021-01-15T12:37:55Z,0.32233333333333336,29.385,33.834051818333336
2021-01-15T12:39:00Z,2021-01-15T12:38:55Z,0.351,29.581666666666667,33.757887098333335
2021-01-15T12:40:00Z,2021-01-15T12:39:55Z,0.3268333333333333,29.588333333333335,33.762005028333334
2021-01-15T12:41:00Z,2021-01-15T12:40:55Z,0.33033333333333337,29.58833333333333,33.744460268333334
2021-01-15T12:42:00Z,2021-01-15T12:41:55Z,0.3516666666666667,29.635,33.694812354999996
2021-01-15T12:43:00Z,2021-01-15T12:42:55Z,0.3481666666666667,29.65,33.67666586833333
2021-01-15T12:44:00Z,2021-01-15T12:43:55Z,0.317,29.651666666666667,33.617222444999996
2021-01-15T12:45:00Z,2021-01-15T12:44:55Z,0.3466666666666667,29.638333333333335,33.23164464166667
2021-01-15T12:46:00Z,2021-01-15T12:45:55Z,0.3496666666666667,29.598333333333333,33.25335874833333
2021-01-15T12:47:00Z,2021-01-15T12:46:55Z,0.3481666666666667,29.53333333333333,33.4173887
2021-01-15T12:48:00Z,2021-01-15T12:47:55Z,0.3526666666666667,29.568333333333335,33.64573487333333
2021-01-15T12:49:00Z,2021-01-15T12:48:55Z,0.347,29.566666666666666,33.66274043666667
2021-01-15T12:50:00Z,2021-01-15T12:49:55Z,0.346,29.661666666666665,33.631374795
2021-01-15T12:51:00Z,2021-01-15T12:50:55Z,0.37766666666666665,29.67,33.63539882333333
2021-01-15T12:52:00Z,2021-01-15T12:51:55Z,0.3705,29.618333333333332,33.67096395833333
2021-01-15T12:53:00Z,2021-01-15T12:52:55Z,0.3565,29.78,33.597014155
2021-01-15T12:54:00Z,2021-01-15T12:53:55Z,0.3793333333333333,29.63,33.66554506833334
2021-01-15T12:55:00Z,2021-01-15T12:54:55Z,0.35833333333333334,29.461666666666666,33.732581015
2021-01-15T12:56:00Z,2021-01-15T12:55:55Z,0.3535,29.490000000000002,33.75584711166667
2021-01-15T12:57:00Z,2021-01-15T12:56:55Z,0.376,29.736666666666668,32.351068485
2021-01-15T12:58:00Z,2021-01-15T12:57:55Z,0.33766666666666667,29.643333333333334,33.698402380000005
2021-01-15T12:59:00Z,2021-01-15T12:58:55Z,0.36216666666666664,29.64666666666667,33.69822144
2021-01-15T13:00:00Z,2021-01-15T12:59:55Z,0.37333333333333335,29.63,33.702284023333334
2021-01-15T13:01:00Z,2021-01-15T13:00:55Z,0.3526666666666667,29.638333333333335,33.71225575166667
2021-01-15T13:02:00Z,2021-01-15T13:01:55Z,0.34550000000000003,29.575,33.74122029833333
2021-01-15T13:03:00Z,2021-01-15T13:02:55Z,0.37866666666666665,29.628333333333334,33.71871404833333
2021-01-15T13:04:00Z,2021-01-15T13:03:55Z,0.3795,29.421666666666667,33.80728214166667
2021-01-15T13:05:00Z,2021-01-15T13:04:55Z,0.35716666666666663,29.363333333333333,33.81084834666667
2021-01-15T13:06:00Z,2021-01-15T13:05:55Z,0.3595,29.346666666666668,33.816553866666666
2021-01-15T13:07:00Z,2021-01-15T13:06:55Z,0.4098333333333333,29.255,33.850448021666665
2021-01-15T13:08:00Z,2021-01-15T13:07:55Z,0.357,29.22,33.85866869
2021-01-15T13:09:00Z,2021-01-15T13:08:55Z,0.3473333333333333,29.183333333333334,33.86374409333334
2021-01-15T13:10:00Z,2021-01-15T13:09:55Z,0.4018333333333333,29.243333333333332,33.89339523833333
2021-01-15T13:11:00Z,2021-01-15T13:10:55Z,0.37433333333333335,29.448333333333334,33.88690213833333
2021-01-15T13:12:00Z,2021-01-15T13:11:55Z,0.35350000000000004,29.405,33.891553125
2021-01-15T13:13:00Z,2021-01-15T13:12:55Z,0.4041666666666667,29.35333333333333,33.90426934833333
2021-01-15T13:14:00Z,2021-01-15T13:13:55Z,0.3998333333333333,29.60333333333333,33.833057366666665
2021-01-15T13:15:00Z,2021-01-15T13:14:55Z,0.36083333333333334,29.801666666666666,33.754119173333336
2021-01-15T13:16:00Z,2021-01-15T13:15:55Z,0.3776666666666667,29.861666666666668,33.708959031666666
2021-01-15T13:17:00Z,2021-01-15T13:16:55Z,0.3873333333333333,29.765,33.735193288333335
2021-01-15T13:18:00Z,2021-01-15T13:17:55Z,0.38983333333333337,29.74,33.725166995
2021-01-15T13:19:00Z,2021-01-15T13:18:55Z,0.35416666666666663,29.773333333333333,33.67337521166667
2021-01-15T13:20:00Z,2021-01-15T13:19:55Z,0.37266666666666665,29.801666666666666,33.65092169166667
2021-01-15T13:21:00Z,2021-01-15T13:20:55Z,0.3755,29.65833333333333,33.67642999833333
2021-01-15T13:22:00Z,2021-01-15T13:21:55Z,0.3855,29.555,33.72348133166667
2021-01-15T13:23:00Z,2021-01-15T13:22:55Z,0.385,29.585,33.69919302666666
2021-01-15T13:24:00Z,2021-01-15T13:23:55Z,0.39716666666666667,29.525,28.940126409999998
2021-01-15T13:25:00Z,2021-01-15T13:24:55Z,0.385,29.691666666666666,33.625852298333335
2021-01-15T13:26:00Z,2021-01-15T13:25:55Z,0.36983333333333335,29.669999999999998,33.601088188333335
2021-01-15T13:27:00Z,2021-01-15T13:26:55Z,0.39466666666666667,29.721666666666668,33.53790907333333
2021-01-15T13:28:00Z,2021-01-15T13:27:55Z,0.37083333333333335,29.76,33.51076071166666
2021-01-15T13:29:00Z,2021-01-15T13:28:55Z,0.38383333333333336,29.756666666666668,33.42736818
2021-01-15T13:30:00Z,2021-01-15T13:29:55Z,0.3865,29.735,33.388238711666666
2021-01-15T13:31:00Z,2021-01-15T13:30:55Z,0.37716666666666665,29.743333333333332,33.374372728333334
2021-01-15T13:32:00Z,2021-01-15T13:31:55Z,0.39366666666666666,29.796666666666667,33.29175315166667
2021-01-15T13:33:00Z,2021-01-15T13:32:55Z,0.42283333333333334,29.78,33.250011719999996
2021-01-15T13:34:00Z,2021-01-15T13:33:55Z,0.3933333333333333,29.791666666666668,33.228070450000004
2021-01-15T13:35:00Z,2021-01-15T13:34:55Z,0.37583333333333335,29.753333333333334,33.154288013333336
2021-01-15T13:36:00Z,2021-01-15T13:35:55Z,0.425,29.795,33.102832031666665
2021-01-15T13:37:00Z,2021-01-15T13:36:55Z,0.401,29.813333333333333,33.05454582833333
